partition,index,custID,age,relationship,commtype,Outcome,Treatment,city_Bhopal,city_Chennai,city_Delhi,city_Gurgaon,city_Hyderabad,city_Indore,city_Kochi,city_Lucknow,city_Mumbai,city_Nagpur,city_Noida,city_Raipur,camptype_easy to bank,camptype_mandatory,camptype_ntb,camptype_onboarding,camptype_take two,Propensity,Proba_if_Treated,Proba_if_Untreated,CATE,Recommendation
train,488,92,48,2,0,0,1.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0771108327975034e-01,1.0368694551289082e-02,6.9997506216168404e-03,3.3689439296722412e-03,0.0000000000000000e+00
train,489,39,33,30,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0868264045247802e-01,2.0980311557650566e-02,6.0818097554147243e-03,1.4898501336574554e-02,0.0000000000000000e+00
train,490,95,33,133,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.6592042166901937e-01,8.0315954983234406e-02,1.0986543446779251e-01,-2.9549479484558105e-02,0.0000000000000000e+00
train,491,62,49,13,0,0,1.0000000000000000e+00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.1784631284611715e-01,4.8327846452593803e-03,3.4057803452014923e-02,-2.9225017875432968e-02,0.0000000000000000e+00
train,492,42,39,55,0,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8235686633028724e-01,1.3370600529015064e-02,4.2718127369880676e-03,9.0987877920269966e-03,0.0000000000000000e+00
train,493,26,57,15,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.3842072754999781e-01,2.4287238717079163e-01,2.9379615187644958e-01,-5.0923764705657959e-02,0.0000000000000000e+00
train,494,85,28,85,1,0,0.0000000000000000e+00,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.4985008225662809e-01,9.8931960761547089e-02,1.1847312003374100e-01,-1.9541159272193909e-02,0.0000000000000000e+00
train,495,13,22,175,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.5339040663169883e-01,4.0269967168569565e-02,8.5895247757434845e-03,3.1680442392826080e-02,1.0000000000000000e+00
train,496,51,18,24,1,1,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.9174663099132121e-01,2.7274036407470703e-01,4.7419765591621399e-01,-2.0145729184150696e-01,0.0000000000000000e+00
train,497,8,18,61,0,0,0.0000000000000000e+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0059037903902226e-01,1.2610638514161110e-02,3.4942097961902618e-02,-2.2331459447741508e-02,0.0000000000000000e+00
train,498,1,38,97,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.8848844394061591e-01,5.2618261426687241e-02,5.2757326513528824e-02,-1.3906508684158325e-04,0.0000000000000000e+00
train,499,25,26,126,1,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6248296076772066e-01,7.6296336948871613e-02,1.5994904562830925e-02,6.0301430523395538e-02,1.0000000000000000e+00
train,500,80,59,7,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.2122386101311202e-01,7.7529614791274071e-03,3.0693782493472099e-02,-2.2940821945667267e-02,0.0000000000000000e+00
train,501,16,42,156,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.9957186769352935e-01,5.1853798329830170e-02,1.9769972562789917e-01,-1.4584591984748840e-01,0.0000000000000000e+00
train,502,63,39,157,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.7862383748065745e-01,8.5794962942600250e-03,5.7587519288063049e-02,-4.9008022993803024e-02,0.0000000000000000e+00
train,503,73,34,161,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.6945802645520590e-01,3.2304890453815460e-02,3.0139132868498564e-03,2.9290977865457535e-02,1.0000000000000000e+00
train,504,69,27,174,0,1,1.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.6200292446046831e-01,3.5934263467788696e-01,8.6630890145897865e-03,3.5067954659461975e-01,1.0000000000000000e+00
train,505,70,50,47,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.0864898175516304e-01,8.8380267843604088e-03,2.2392651066184044e-02,-1.3554624281823635e-02,0.0000000000000000e+00
train,506,16,48,136,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0914070302761694e-01,8.8461458683013916e-02,4.1942855715751648e-01,-3.3096709847450256e-01,0.0000000000000000e+00
train,507,21,27,2,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.9052334556014809e-01,2.7215799689292908e-01,2.1829496324062347e-01,5.3863033652305603e-02,1.0000000000000000e+00
train,508,26,33,152,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.8841948561168747e-01,1.8821142613887787e-01,2.5421029329299927e-01,-6.5998867154121399e-02,0.0000000000000000e+00
train,509,31,28,14,1,1,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1054003731928865e-01,4.7196781635284424e-01,2.0623847842216492e-01,2.6572933793067932e-01,1.0000000000000000e+00
train,510,87,36,97,0,0,0.0000000000000000e+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.7911745348293355e-01,4.9657836556434631e-02,1.4039421454071999e-02,3.5618416965007782e-02,1.0000000000000000e+00
train,511,29,43,167,0,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.9321047889160585e-01,1.0117357969284058e-01,8.7981240358203650e-04,1.0029377043247223e-01,1.0000000000000000e+00
train,512,49,55,13,0,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2824296362041911e-01,8.0267846584320068e-02,2.3501621559262276e-02,5.6766226887702942e-02,1.0000000000000000e+00
train,513,63,37,11,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0702449234335423e-01,3.1636524945497513e-02,2.0341159775853157e-02,1.1295365169644356e-02,0.0000000000000000e+00
train,514,5,40,177,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.9763669179335995e-01,2.6614895090460777e-02,3.7705206777900457e-03,2.2844374179840088e-02,1.0000000000000000e+00
train,515,89,32,82,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.7783768976703872e-01,1.2115300633013248e-02,4.3842379003763199e-02,-3.1727079302072525e-02,0.0000000000000000e+00
train,516,11,26,55,1,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0791979456591929e-01,2.2874318063259125e-01,2.0378418266773224e-01,2.4958997964859009e-02,1.0000000000000000e+00
train,517,23,24,133,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.8536193596470534e-01,3.7073083221912384e-02,3.5462219268083572e-02,1.6108639538288116e-03,0.0000000000000000e+00
train,518,47,54,122,0,0,1.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0557102346350180e-01,3.8002401590347290e-02,2.6711532846093178e-03,3.5331249237060547e-02,1.0000000000000000e+00
train,519,78,47,22,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0803919437838974e-01,1.7924554646015167e-02,4.2061605490744114e-03,1.3718394562602043e-02,0.0000000000000000e+00
train,520,51,26,160,1,1,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.4561073778786975e-01,4.1348320245742798e-01,3.4949171543121338e-01,6.3991487026214600e-02,1.0000000000000000e+00
train,521,86,46,116,1,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.8461001048858943e-01,4.4194957613945007e-01,2.2357624024152756e-02,4.1959196329116821e-01,1.0000000000000000e+00
train,522,13,35,39,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.1860082839202137e-01,1.9187571480870247e-02,9.9372584372758865e-03,9.2503130435943604e-03,0.0000000000000000e+00
train,523,35,40,164,1,0,1.0000000000000000e+00,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.8881529513893629e-01,1.4523678459227085e-02,1.8502393737435341e-02,-3.9787152782082558e-03,0.0000000000000000e+00
train,524,84,34,81,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.8176719073244945e-01,3.8482412695884705e-02,6.5265432000160217e-02,-2.6783019304275513e-02,0.0000000000000000e+00
train,525,42,42,143,0,0,0.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.9228449148902198e-01,4.0711861103773117e-02,1.8846651539206505e-02,2.1865209564566612e-02,1.0000000000000000e+00
train,526,2,45,91,0,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.2110340674030575e-01,3.4842934459447861e-02,2.3254794999957085e-02,1.1588139459490776e-02,0.0000000000000000e+00
train,527,37,44,106,0,0,0.0000000000000000e+00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.7824928951579998e-01,1.8239170312881470e-02,1.5081280842423439e-02,3.1578894704580307e-03,0.0000000000000000e+00
train,528,16,26,144,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.8757971401174144e-01,9.5526963472366333e-02,2.2066174075007439e-02,7.3460787534713745e-02,1.0000000000000000e+00
train,529,43,43,82,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0543262228729102e-01,9.2622619122266769e-03,2.9505463317036629e-02,-2.0243201404809952e-02,0.0000000000000000e+00
train,530,75,23,31,1,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6025714450731764e-01,5.3651161491870880e-02,1.8380174413323402e-02,3.5270988941192627e-02,1.0000000000000000e+00
train,531,66,33,139,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.7577500951511670e-01,1.2153967469930649e-01,3.5456568002700806e-02,8.6083106696605682e-02,1.0000000000000000e+00
train,532,35,52,102,1,0,1.0000000000000000e+00,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.1250483224519006e-01,2.5779223069548607e-02,8.3940364420413971e-02,-5.8161139488220215e-02,0.0000000000000000e+00
train,533,36,41,138,1,0,1.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.9471709982241369e-01,6.0109652578830719e-02,6.3328295946121216e-01,-5.7317328453063965e-01,0.0000000000000000e+00
train,534,41,52,56,1,1,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.1971696039342241e-01,5.5577945709228516e-01,7.0664747618138790e-03,5.4871296882629395e-01,1.0000000000000000e+00
train,535,32,45,145,0,0,1.0000000000000000e+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.9842278717031435e-01,2.1996235474944115e-02,4.6159036457538605e-02,-2.4162800982594490e-02,0.0000000000000000e+00
train,536,39,55,68,1,1,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.2071358005346435e-01,5.3399252891540527e-01,4.0816056728363037e-01,1.2583196163177490e-01,1.0000000000000000e+00
train,537,84,56,18,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.8927430439638481e-01,5.5650129914283752e-02,1.2856338918209076e-01,-7.2913259267807007e-02,0.0000000000000000e+00
train,538,86,50,156,0,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.7995506346679701e-01,2.6705706119537354e-01,1.9748516380786896e-02,2.4730855226516724e-01,1.0000000000000000e+00
train,539,4,55,147,1,0,1.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.1779732529340627e-01,2.1912645548582077e-02,1.3941483199596405e-01,-1.1750218272209167e-01,0.0000000000000000e+00
train,540,2,50,106,0,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.9709865964345773e-01,5.7144723832607269e-02,1.5663068741559982e-02,4.1481655091047287e-02,1.0000000000000000e+00
train,541,15,21,94,1,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.9378733375142958e-01,1.3212323188781738e-01,1.4073071070015430e-02,1.1805015802383423e-01,1.0000000000000000e+00
train,542,1,26,153,1,1,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.9147207358215239e-01,6.8335080146789551e-01,3.7210845947265625e-01,3.1124234199523926e-01,1.0000000000000000e+00
train,543,37,23,117,0,0,1.0000000000000000e+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.8239892048930533e-01,3.8925245404243469e-02,1.0653103701770306e-02,2.8272140771150589e-02,1.0000000000000000e+00
train,544,88,40,22,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.9786725096031348e-01,1.0147093795239925e-02,1.6595341265201569e-02,-6.4482474699616432e-03,0.0000000000000000e+00
train,545,75,43,135,1,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5684989093467976e-01,6.9996237754821777e-02,5.6456860154867172e-02,1.3539377599954605e-02,0.0000000000000000e+00
train,546,11,24,114,1,1,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.9389708679971345e-01,1.2687100470066071e-01,5.8394598960876465e-01,-4.5707499980926514e-01,0.0000000000000000e+00
train,547,84,30,131,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.6783318220254549e-01,2.4875439703464508e-02,2.6519142091274261e-02,-1.6437023878097534e-03,0.0000000000000000e+00
train,548,83,44,99,1,0,0.0000000000000000e+00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.8746859000916298e-01,1.1158210225403309e-02,9.3923218548297882e-02,-8.2765005528926849e-02,0.0000000000000000e+00
train,549,89,35,139,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.6877883415238603e-01,1.0403361916542053e-01,5.8620620518922806e-02,4.5412998646497726e-02,1.0000000000000000e+00
train,550,59,52,4,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.9814649548604689e-01,2.0136039704084396e-02,2.3958517238497734e-02,-3.8224775344133377e-03,0.0000000000000000e+00
train,551,41,24,58,1,1,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.9397542331693373e-01,4.0650165081024170e-01,6.3642919063568115e-02,3.4285873174667358e-01,1.0000000000000000e+00
train,552,38,45,41,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.9221319564249438e-01,2.4700401350855827e-02,1.8997142091393471e-02,5.7032592594623566e-03,0.0000000000000000e+00
train,553,98,18,54,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.4231740131704095e-01,1.3065126724541187e-02,8.0808416008949280e-02,-6.7743286490440369e-02,0.0000000000000000e+00
train,554,48,60,113,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.1247755092959746e-01,2.2906547412276268e-02,7.3942448943853378e-03,1.5512302517890930e-02,0.0000000000000000e+00
train,555,3,19,118,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.9161537943939276e-01,1.4729423448443413e-02,3.5577421076595783e-03,1.1171681806445122e-02,0.0000000000000000e+00
train,556,49,20,155,0,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6725151127917763e-01,4.8801004886627197e-02,2.9298841953277588e-02,1.9502162933349609e-02,1.0000000000000000e+00
train,557,39,27,169,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.7450115774339624e-01,2.1009117364883423e-01,4.6028252691030502e-03,2.0548835396766663e-01,1.0000000000000000e+00
train,558,93,25,57,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.7514923219911420e-01,1.1773980222642422e-02,1.4162529259920120e-02,-2.3885490372776985e-03,0.0000000000000000e+00
train,559,66,37,46,1,1,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.9862803267767852e-01,2.8037655353546143e-01,6.0612849891185760e-02,2.1976369619369507e-01,1.0000000000000000e+00
train,560,45,28,66,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.9440371715572234e-01,9.9337667226791382e-02,6.5672434866428375e-02,3.3665232360363007e-02,1.0000000000000000e+00
train,561,94,43,42,0,0,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.9413913465885712e-01,2.5922903791069984e-02,9.3528136610984802e-02,-6.7605234682559967e-02,0.0000000000000000e+00
train,562,23,58,50,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.3325832492635017e-01,4.6365544199943542e-02,2.2610689047724009e-03,4.4104475528001785e-02,1.0000000000000000e+00
train,563,50,52,58,1,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1585351925560641e-01,1.3245691359043121e-01,2.2206736728549004e-02,1.1025017499923706e-01,1.0000000000000000e+00
train,564,24,41,87,1,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0987909078009841e-01,6.9499574601650238e-02,1.3875523582100868e-02,5.5624052882194519e-02,1.0000000000000000e+00
train,565,36,36,62,1,0,1.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0592502600209310e-01,5.2528310567140579e-02,1.6572043299674988e-02,3.5956267267465591e-02,1.0000000000000000e+00
train,566,68,28,62,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.8640716328561923e-01,8.5578048601746559e-03,2.7112336829304695e-02,-1.8554531037807465e-02,0.0000000000000000e+00
train,567,33,32,156,0,0,0.0000000000000000e+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.8400319172707229e-01,2.9584506526589394e-02,2.8724635019898415e-02,8.5987150669097900e-04,0.0000000000000000e+00
train,568,87,52,144,0,0,0.0000000000000000e+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8386013443443965e-01,1.8288935720920563e-01,1.3528889976441860e-02,1.6936047375202179e-01,1.0000000000000000e+00
train,569,6,51,98,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.2354375246228901e-01,5.9214103966951370e-02,3.8551192730665207e-02,2.0662911236286163e-02,1.0000000000000000e+00
train,570,96,53,176,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.7470230563614713e-01,2.3674389719963074e-01,1.5463422052562237e-02,2.2128047049045563e-01,1.0000000000000000e+00
train,571,80,33,160,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4087647132398389e-01,5.6376982480287552e-02,2.0067998766899109e-01,-1.4430300891399384e-01,0.0000000000000000e+00
train,572,46,45,90,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0443502628473347e-01,2.1958023309707642e-01,9.1872587800025940e-03,2.1039298176765442e-01,1.0000000000000000e+00
train,573,32,49,27,0,0,1.0000000000000000e+00,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0103336128555453e-01,1.9064007326960564e-02,2.0325658842921257e-02,-1.2616515159606934e-03,0.0000000000000000e+00
train,574,57,41,115,0,0,0.0000000000000000e+00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.9141896597960716e-01,7.3757516220211983e-03,1.8368525430560112e-02,-1.0992773808538914e-02,0.0000000000000000e+00
train,575,35,40,67,0,0,0.0000000000000000e+00,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.8346303522779016e-01,1.8060438334941864e-02,5.2004277706146240e-02,-3.3943839371204376e-02,0.0000000000000000e+00
train,576,58,57,27,0,0,0.0000000000000000e+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2371259624189015e-01,2.3165406659245491e-02,5.4476931691169739e-02,-3.1311526894569397e-02,0.0000000000000000e+00
train,577,83,30,31,0,0,1.0000000000000000e+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.8887572394977863e-01,8.4144696593284607e-03,8.8649885728955269e-03,-4.5051891356706619e-04,0.0000000000000000e+00
train,578,33,27,135,0,0,1.0000000000000000e+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.8382601664876390e-01,5.5006243288516998e-02,1.7319083213806152e-02,3.7687160074710846e-02,1.0000000000000000e+00
train,579,3,47,37,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.3366970985931417e-01,2.2695690393447876e-02,2.3350937291979790e-02,-6.5524689853191376e-04,0.0000000000000000e+00
train,580,42,56,76,0,0,1.0000000000000000e+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1881393191020730e-01,5.0606843084096909e-02,3.8005188107490540e-03,4.6806324273347855e-02,1.0000000000000000e+00
train,581,19,51,63,0,0,1.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.2579415613672376e-01,8.8222868740558624e-02,1.0900887846946716e-01,-2.0786009728908539e-02,0.0000000000000000e+00
train,582,70,23,29,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.8794532821558229e-01,5.6565590202808380e-02,1.0495350509881973e-01,-4.8387914896011353e-02,0.0000000000000000e+00
train,583,52,50,45,1,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.1596709583995959e-01,1.4540906995534897e-02,3.7266310304403305e-02,-2.2725403308868408e-02,0.0000000000000000e+00
train,584,74,21,31,1,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.8418912134402875e-01,2.5415878742933273e-02,1.5713345259428024e-02,9.7025334835052490e-03,0.0000000000000000e+00
train,585,78,59,35,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.1620218936265105e-01,3.7263054400682449e-02,3.2201891299337149e-03,3.4042865037918091e-02,1.0000000000000000e+00
train,586,38,24,42,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.9843880000155349e-01,3.7994515150785446e-02,7.3024048469960690e-03,3.0692109838128090e-02,1.0000000000000000e+00
train,587,93,18,15,0,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.7750400892306633e-01,1.2200981378555298e-02,2.6360204443335533e-02,-1.4159223064780235e-02,0.0000000000000000e+00
train,588,85,53,97,1,1,1.0000000000000000e+00,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.6985656439045065e-01,4.0362313389778137e-01,7.2384841740131378e-02,3.3123829960823059e-01,1.0000000000000000e+00
train,589,93,55,79,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.7231390824710257e-01,1.7325477302074432e-01,1.7977830767631531e-01,-6.5235346555709839e-03,0.0000000000000000e+00
train,590,82,45,10,0,0,1.0000000000000000e+00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0717844357218911e-01,5.5521675385534763e-03,2.6113692671060562e-02,-2.0561525598168373e-02,0.0000000000000000e+00
train,591,65,46,129,0,0,1.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.8997540887421343e-01,3.1364962458610535e-02,2.1943368017673492e-02,9.4215944409370422e-03,0.0000000000000000e+00
train,592,91,24,108,1,0,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.6449359971766280e-01,5.7794958353042603e-01,2.5899188593029976e-02,5.5205041170120239e-01,1.0000000000000000e+00
train,593,41,53,81,1,1,1.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.1545185303063190e-01,5.5577945709228516e-01,7.2409515269100666e-03,5.4853850603103638e-01,1.0000000000000000e+00
train,594,90,40,159,1,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.6877939025968984e-01,2.0006683468818665e-01,4.4959113001823425e-02,1.5510772168636322e-01,1.0000000000000000e+00
train,595,1,33,162,1,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.9594271909648552e-01,5.4369038343429565e-01,2.6069658994674683e-01,2.8299379348754883e-01,1.0000000000000000e+00
train,596,58,55,56,0,0,0.0000000000000000e+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1591176382114790e-01,9.1714467853307724e-03,2.4406449869275093e-02,-1.5235003083944321e-02,0.0000000000000000e+00
train,597,27,31,87,0,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.9967963751223382e-01,4.6033661812543869e-02,3.7653439212590456e-03,4.2268317192792892e-02,1.0000000000000000e+00
train,598,90,36,135,1,0,0.0000000000000000e+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.7012296759116512e-01,1.4803399145603180e-01,2.8613187372684479e-02,1.1942080408334732e-01,1.0000000000000000e+00
train,599,35,31,119,1,0,0.0000000000000000e+00,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.8998602204068631e-01,3.5553429275751114e-02,6.2450271099805832e-02,-2.6896841824054718e-02,0.0000000000000000e+00
train,600,1,56,42,1,1,0.0000000000000000e+00,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.4150196071140333e-01,1.7623277008533478e-01,6.0610473155975342e-01,-4.2987197637557983e-01,0.0000000000000000e+00
train,601,28,54,13,0,0,0.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.3536905473312879e-01,4.3396569788455963e-02,2.1761748939752579e-02,2.1634820848703384e-02,1.0000000000000000e+00
